lakeid,metric,sampledate,year,daynum
CB,secchi_max,2016-06-08,2016,160
CB,secchi_max,2017-11-06,2017,310
CB,secchi_max,2018-09-05,2018,248
CB,secchi_max,2019-09-25,2019,268
CR,secchi_max,1982-07-19,1982,200
CR,secchi_max,1983-07-20,1983,201
CR,secchi_max,1984-07-04,1984,186
CR,secchi_max,1985-05-29,1985,149
CR,secchi_max,1986-06-05,1986,156
CR,secchi_max,1987-06-22,1987,173
CR,secchi_max,1988-04-26,1988,117
CR,secchi_max,1989-06-29,1989,180
CR,secchi_max,1990-05-31,1990,151
CR,secchi_max,1991-08-01,1991,213
CR,secchi_max,1992-07-06,1992,188
CR,secchi_max,1993-09-07,1993,250
CR,secchi_max,1994-09-07,1994,250
CR,secchi_max,1995-10-05,1995,278
CR,secchi_max,1996-07-24,1996,206
CR,secchi_max,1997-07-15,1997,196
CR,secchi_max,1998-07-30,1998,211
CR,secchi_max,1999-08-25,1999,237
CR,secchi_max,2000-09-08,2000,252
CR,secchi_max,2001-06-13,2001,164
CR,secchi_max,2002-08-28,2002,240
CR,secchi_max,2003-08-07,2003,219
CR,secchi_max,2004-08-05,2004,218
CR,secchi_max,2005-09-20,2005,263
CR,secchi_max,2006-09-08,2006,251
CR,secchi_max,2007-07-04,2007,185
CR,secchi_max,2008-09-24,2008,268
CR,secchi_max,2009-07-23,2009,204
CR,secchi_max,2010-07-21,2010,202
CR,secchi_max,2011-10-06,2011,279
CR,secchi_max,2012-10-18,2012,292
CR,secchi_max,2013-10-17,2013,290
CR,secchi_max,2014-07-03,2014,184
CR,secchi_max,2015-10-06,2015,279
CR,secchi_max,2016-08-17,2016,230
CR,secchi_max,2017-10-16,2017,289
CR,secchi_max,2018-05-15,2018,135
CR,secchi_max,2019-10-22,2019,295
FI,secchi_max,1996-10-14,1996,288
FI,secchi_max,1997-06-10,1997,161
FI,secchi_max,1998-05-27,1998,147
FI,secchi_max,1999-11-29,1999,333
FI,secchi_max,2000-04-26,2000,117
FI,secchi_max,2001-05-08,2001,128
FI,secchi_max,2002-05-22,2002,142
FI,secchi_max,2003-05-28,2003,148
FI,secchi_max,2004-04-27,2004,118
FI,secchi_max,2005-06-09,2005,160
FI,secchi_max,2006-05-18,2006,138
FI,secchi_max,2007-05-18,2007,138
FI,secchi_max,2008-04-18,2008,109
FI,secchi_max,2009-05-04,2009,124
FI,secchi_max,2010-05-27,2010,147
FI,secchi_max,2011-05-19,2011,139
FI,secchi_max,2012-11-02,2012,307
FI,secchi_max,2013-05-08,2013,128
FI,secchi_max,2014-05-29,2014,149
FI,secchi_max,2015-05-12,2015,132
FI,secchi_max,2016-05-12,2016,133
FI,secchi_max,2017-05-05,2017,125
FI,secchi_max,2018-08-20,2018,232
FI,secchi_max,2019-05-03,2019,123
ME,secchi_max,1995-06-06,1995,157
ME,secchi_max,1996-05-04,1996,125
ME,secchi_max,1997-05-13,1997,133
ME,secchi_max,1998-05-11,1998,131
ME,secchi_max,1999-04-26,1999,116
ME,secchi_max,2000-04-25,2000,116
ME,secchi_max,2001-05-07,2001,127
ME,secchi_max,2002-05-20,2002,140
ME,secchi_max,2003-05-13,2003,133
ME,secchi_max,2004-05-10,2004,131
ME,secchi_max,2005-05-09,2005,129
ME,secchi_max,2006-11-27,2006,331
ME,secchi_max,2007-05-14,2007,134
ME,secchi_max,2008-05-28,2008,149
ME,secchi_max,2009-06-09,2009,160
ME,secchi_max,2010-05-24,2010,144
ME,secchi_max,2011-06-13,2011,164
ME,secchi_max,2012-05-01,2012,122
ME,secchi_max,2013-06-10,2013,161
ME,secchi_max,2014-06-09,2014,160
ME,secchi_max,2015-06-08,2015,159
ME,secchi_max,2016-05-11,2016,132
ME,secchi_max,2017-05-30,2017,150
ME,secchi_max,2018-11-30,2018,334
ME,secchi_max,2019-05-28,2019,148
MO,secchi_max,1995-05-23,1995,143
MO,secchi_max,1996-06-10,1996,162
MO,secchi_max,1997-04-21,1997,111
MO,secchi_max,1998-05-11,1998,131
MO,secchi_max,1999-04-30,1999,120
MO,secchi_max,2000-04-25,2000,116
MO,secchi_max,2001-05-09,2001,129
MO,secchi_max,2002-05-21,2002,141
MO,secchi_max,2003-05-27,2003,147
MO,secchi_max,2004-05-11,2004,132
MO,secchi_max,2005-05-10,2005,130
MO,secchi_max,2006-05-03,2006,123
MO,secchi_max,2007-05-21,2007,141
MO,secchi_max,2008-05-14,2008,135
MO,secchi_max,2009-05-28,2009,148
MO,secchi_max,2010-05-25,2010,145
MO,secchi_max,2011-05-17,2011,137
MO,secchi_max,2012-05-03,2012,124
MO,secchi_max,2013-05-15,2013,135
MO,secchi_max,2014-05-15,2014,135
MO,secchi_max,2015-05-13,2015,133
MO,secchi_max,2016-05-23,2016,144
MO,secchi_max,2017-05-04,2017,124
MO,secchi_max,2018-05-15,2018,135
MO,secchi_max,2019-05-29,2019,149
SP,secchi_max,1982-08-17,1982,229
SP,secchi_max,1983-09-06,1983,249
SP,secchi_max,1984-08-16,1984,229
SP,secchi_max,1985-08-05,1985,217
SP,secchi_max,1986-06-30,1986,181
SP,secchi_max,1987-06-29,1987,180
SP,secchi_max,1988-07-18,1988,200
SP,secchi_max,1989-08-21,1989,233
SP,secchi_max,1990-06-26,1990,177
SP,secchi_max,1991-08-12,1991,224
SP,secchi_max,1992-06-15,1992,167
SP,secchi_max,1993-08-23,1993,235
SP,secchi_max,1994-09-06,1994,249
SP,secchi_max,1995-09-06,1995,249
SP,secchi_max,1996-09-05,1996,249
SP,secchi_max,1997-07-29,1997,210
SP,secchi_max,1998-08-12,1998,224
SP,secchi_max,1999-07-28,1999,209
SP,secchi_max,2000-10-03,2000,277
SP,secchi_max,2001-07-24,2001,205
SP,secchi_max,2002-07-30,2002,211
SP,secchi_max,2003-08-20,2003,232
SP,secchi_max,2004-09-29,2004,273
SP,secchi_max,2005-06-13,2005,164
SP,secchi_max,2006-07-12,2006,193
SP,secchi_max,2007-07-30,2007,211
SP,secchi_max,2008-09-08,2008,252
SP,secchi_max,2009-07-22,2009,203
SP,secchi_max,2010-08-17,2010,229
SP,secchi_max,2011-09-06,2011,249
SP,secchi_max,2012-07-25,2012,207
SP,secchi_max,2013-10-02,2013,275
SP,secchi_max,2014-08-25,2014,237
SP,secchi_max,2015-10-07,2015,280
SP,secchi_max,2016-08-02,2016,215
SP,secchi_max,2017-08-21,2017,233
SP,secchi_max,2018-08-07,2018,219
SP,secchi_max,2019-10-07,2019,280
TB,secchi_max,1982-08-19,1982,231
TB,secchi_max,1983-09-08,1983,251
TB,secchi_max,1984-08-15,1984,228
TB,secchi_max,1985-09-09,1985,252
TB,secchi_max,1986-10-06,1986,279
TB,secchi_max,1987-09-24,1987,267
TB,secchi_max,1988-09-28,1988,272
TB,secchi_max,1989-05-29,1989,149
TB,secchi_max,1990-08-08,1990,220
TB,secchi_max,1991-07-18,1991,199
TB,secchi_max,1992-05-20,1992,141
TB,secchi_max,1993-08-23,1993,235
TB,secchi_max,1994-07-25,1994,206
TB,secchi_max,1995-08-08,1995,220
TB,secchi_max,1996-09-04,1996,248
TB,secchi_max,1997-08-11,1997,223
TB,secchi_max,1998-08-10,1998,222
TB,secchi_max,1999-06-14,1999,165
TB,secchi_max,2000-06-26,2000,178
TB,secchi_max,2001-08-21,2001,233
TB,secchi_max,2002-07-31,2002,212
TB,secchi_max,2003-05-27,2003,147
TB,secchi_max,2004-09-10,2004,254
TB,secchi_max,2005-07-25,2005,206
TB,secchi_max,2006-08-22,2006,234
TB,secchi_max,2007-08-02,2007,214
TB,secchi_max,2008-06-20,2008,172
TB,secchi_max,2009-09-15,2009,258
TB,secchi_max,2010-07-22,2010,203
TB,secchi_max,2011-07-25,2011,206
TB,secchi_max,2012-07-23,2012,205
TB,secchi_max,2013-05-13,2013,133
TB,secchi_max,2014-07-29,2014,210
TB,secchi_max,2015-08-25,2015,237
TB,secchi_max,2016-07-06,2016,188
TB,secchi_max,2017-06-26,2017,177
TB,secchi_max,2018-05-16,2018,136
TB,secchi_max,2019-07-29,2019,210
TR,secchi_max,1982-06-22,1982,173
TR,secchi_max,1983-08-03,1983,215
TR,secchi_max,1984-06-19,1984,171
TR,secchi_max,1985-06-11,1985,162
TR,secchi_max,1986-06-17,1986,168
TR,secchi_max,1987-07-27,1987,208
TR,secchi_max,1988-06-07,1988,159
TR,secchi_max,1989-06-28,1989,179
TR,secchi_max,1990-06-25,1990,176
TR,secchi_max,1991-07-17,1991,198
TR,secchi_max,1992-06-03,1992,155
TR,secchi_max,1993-07-13,1993,194
TR,secchi_max,1994-09-07,1994,250
TR,secchi_max,1995-05-04,1995,124
TR,secchi_max,1996-09-06,1996,250
TR,secchi_max,1997-07-30,1997,211
TR,secchi_max,1998-07-02,1998,183
TR,secchi_max,1999-06-08,1999,159
TR,secchi_max,2000-04-10,2000,101
TR,secchi_max,2001-08-22,2001,234
TR,secchi_max,2002-07-29,2002,210
TR,secchi_max,2003-06-24,2003,175
TR,secchi_max,2004-07-20,2004,202
TR,secchi_max,2005-06-02,2005,153
TR,secchi_max,2006-06-02,2006,153
TR,secchi_max,2007-07-17,2007,198
TR,secchi_max,2008-06-19,2008,171
TR,secchi_max,2009-07-07,2009,188
TR,secchi_max,2010-07-07,2010,188
TR,secchi_max,2011-09-09,2011,252
TR,secchi_max,2012-06-25,2012,177
TR,secchi_max,2013-07-09,2013,190
TR,secchi_max,2014-08-14,2014,226
TR,secchi_max,2015-07-02,2015,183
TR,secchi_max,2016-06-09,2016,161
TR,secchi_max,2017-07-27,2017,208
TR,secchi_max,2018-08-09,2018,221
TR,secchi_max,2019-08-15,2019,227
WI,secchi_max,1996-06-11,1996,163
WI,secchi_max,1997-11-20,1997,324
WI,secchi_max,1998-06-24,1998,175
WI,secchi_max,1999-05-11,1999,131
WI,secchi_max,2000-04-12,2000,103
WI,secchi_max,2001-04-12,2001,102
WI,secchi_max,2002-04-09,2002,99
WI,secchi_max,2003-04-03,2003,93
WI,secchi_max,2004-06-10,2004,162
WI,secchi_max,2005-08-16,2005,228
WI,secchi_max,2006-11-28,2006,332
WI,secchi_max,2007-05-03,2007,123
WI,secchi_max,2008-05-13,2008,134
WI,secchi_max,2009-05-12,2009,132
WI,secchi_max,2010-03-30,2010,89
WI,secchi_max,2011-11-01,2011,305
WI,secchi_max,2012-05-17,2012,138
WI,secchi_max,2013-05-29,2013,149
WI,secchi_max,2014-11-03,2014,307
WI,secchi_max,2015-03-31,2015,90
WI,secchi_max,2016-06-21,2016,173
WI,secchi_max,2017-06-27,2017,178
WI,secchi_max,2018-05-31,2018,151
WI,secchi_max,2019-05-30,2019,150
AL,secchi_min,1982-09-21,1982,264
AL,secchi_min,1983-09-29,1983,272
AL,secchi_min,1984-09-06,1984,250
AL,secchi_min,1985-08-19,1985,231
AL,secchi_min,1986-04-24,1986,114
AL,secchi_min,1987-08-26,1987,238
AL,secchi_min,1988-09-28,1988,272
AL,secchi_min,1989-09-06,1989,249
AL,secchi_min,1990-10-31,1990,304
AL,secchi_min,1991-09-23,1991,266
AL,secchi_min,1992-05-05,1992,126
AL,secchi_min,1993-09-09,1993,252
AL,secchi_min,1994-09-09,1994,252
AL,secchi_min,1995-05-01,1995,121
AL,secchi_min,1996-09-16,1996,260
AL,secchi_min,1997-09-25,1997,268
AL,secchi_min,1998-09-22,1998,265
AL,secchi_min,1999-09-22,1999,265
AL,secchi_min,2000-08-23,2000,236
AL,secchi_min,2001-09-17,2001,260
AL,secchi_min,2002-09-24,2002,267
AL,secchi_min,2003-04-30,2003,120
AL,secchi_min,2004-04-27,2004,118
AL,secchi_min,2005-10-20,2005,293
AL,secchi_min,2006-04-20,2006,110
AL,secchi_min,2007-04-23,2007,113
AL,secchi_min,2008-09-22,2008,266
AL,secchi_min,2009-08-31,2009,243
AL,secchi_min,2010-09-13,2010,256
AL,secchi_min,2011-05-31,2011,151
AL,secchi_min,2012-09-04,2012,248
AL,secchi_min,2013-05-14,2013,134
AL,secchi_min,2014-05-20,2014,140
AL,secchi_min,2015-04-21,2015,111
AL,secchi_min,2016-04-25,2016,116
AL,secchi_min,2017-10-04,2017,277
AL,secchi_min,2018-05-14,2018,134
AL,secchi_min,2019-10-22,2019,295
BM,secchi_min,1982-05-25,1982,145
BM,secchi_min,1983-08-17,1983,229
BM,secchi_min,1984-07-17,1984,199
BM,secchi_min,1985-05-14,1985,134
BM,secchi_min,1986-04-23,1986,113
BM,secchi_min,1987-04-16,1987,106
BM,secchi_min,1988-04-25,1988,116
BM,secchi_min,1989-10-17,1989,290
BM,secchi_min,1990-05-01,1990,121
BM,secchi_min,1991-05-06,1991,126
BM,secchi_min,1992-09-23,1992,267
BM,secchi_min,1993-05-18,1993,138
BM,secchi_min,1994-06-01,1994,152
BM,secchi_min,1995-10-30,1995,303
BM,secchi_min,1996-10-02,1996,276
BM,secchi_min,1997-10-22,1997,295
BM,secchi_min,1998-10-05,1998,278
BM,secchi_min,1999-05-03,1999,123
BM,secchi_min,2000-09-07,2000,251
BM,secchi_min,2001-09-17,2001,260
BM,secchi_min,2002-10-07,2002,280
BM,secchi_min,2003-05-15,2003,135
BM,secchi_min,2004-05-11,2004,132
BM,secchi_min,2005-04-22,2005,112
BM,secchi_min,2006-10-16,2006,289
BM,secchi_min,2007-09-11,2007,254
BM,secchi_min,2008-10-21,2008,295
BM,secchi_min,2009-09-29,2009,272
BM,secchi_min,2010-04-13,2010,103
BM,secchi_min,2011-05-31,2011,151
BM,secchi_min,2012-08-20,2012,233
BM,secchi_min,2013-06-10,2013,161
BM,secchi_min,2014-05-20,2014,140
BM,secchi_min,2015-04-23,2015,113
BM,secchi_min,2016-05-23,2016,144
BM,secchi_min,2017-04-19,2017,109
BM,secchi_min,2018-05-16,2018,136
BM,secchi_min,2019-05-08,2019,128
CB,secchi_min,1982-08-19,1982,231
CB,secchi_min,1983-06-07,1983,158
CB,secchi_min,1984-06-18,1984,170
CB,secchi_min,1985-05-14,1985,134
CB,secchi_min,1986-05-06,1986,126
CB,secchi_min,1987-04-13,1987,103
CB,secchi_min,1988-07-07,1988,189
CB,secchi_min,1989-05-04,1989,124
CB,secchi_min,1990-05-02,1990,122
CB,secchi_min,1991-07-31,1991,212
CB,secchi_min,1992-07-08,1992,190
CB,secchi_min,1993-07-01,1993,182
CB,secchi_min,1994-10-04,1994,277
CB,secchi_min,1995-06-12,1995,163
CB,secchi_min,1996-10-01,1996,275
CB,secchi_min,1997-06-02,1997,153
CB,secchi_min,1998-05-05,1998,125
CB,secchi_min,1999-08-25,1999,237
CB,secchi_min,2000-07-10,2000,192
CB,secchi_min,2001-09-05,2001,248
CB,secchi_min,2002-04-25,2002,115
CB,secchi_min,2003-05-01,2003,121
CB,secchi_min,2004-06-23,2004,175
CB,secchi_min,2005-04-18,2005,108
CB,secchi_min,2006-06-01,2006,152
CB,secchi_min,2007-04-23,2007,113
CB,secchi_min,2008-05-20,2008,141
CB,secchi_min,2009-04-27,2009,117
CB,secchi_min,2010-10-13,2010,286
CB,secchi_min,2011-06-29,2011,180
CB,secchi_min,2012-06-13,2012,165
CB,secchi_min,2013-06-11,2013,162
CB,secchi_min,2014-10-08,2014,281
CB,secchi_min,2015-05-20,2015,140
CB,secchi_min,2016-07-21,2016,203
CB,secchi_min,2017-07-24,2017,205
CB,secchi_min,2018-05-14,2018,134
