lakeid,metric,sampledate,year,daynum
CB,totpuf_epiMin,1996-09-05,1996,249
CB,drsif_epiMin,1997-11-06,1997,310
CB,totpuf_epiMin,1997-05-07,1997,127
CB,drsif_epiMin,1998-06-16,1998,167
CB,totpuf_epiMin,1998-05-19,1998,139
CB,drsif_epiMin,1999-06-02,1999,153
CB,totpuf_epiMin,1999-11-03,1999,307
CB,drsif_epiMin,2000-07-27,2000,209
CB,totpuf_epiMin,2000-06-28,2000,180
CB,drsif_epiMin,2001-07-24,2001,205
CB,totpuf_epiMin,2001-10-17,2001,290
CB,drsif_epiMin,2002-09-10,2002,253
CB,totpuf_epiMin,2002-10-28,2002,301
CB,drsif_epiMin,2003-06-25,2003,176
CB,totpuf_epiMin,2003-10-15,2003,288
CB,drsif_epiMin,2004-11-08,2004,313
CB,totpuf_epiMin,2004-10-13,2004,287
CB,drsif_epiMin,2005-09-07,2005,250
CB,totpuf_epiMin,2005-09-07,2005,250
CB,drsif_epiMin,2006-06-13,2006,164
CB,totpuf_epiMin,2006-10-26,2006,299
CB,drsif_epiMin,2007-11-08,2007,312
CB,totpuf_epiMin,2007-04-23,2007,113
CB,drsif_epiMin,2008-05-06,2008,127
CB,totpuf_epiMin,2008-08-27,2008,240
CB,drsif_epiMin,2009-05-27,2009,147
CB,totpuf_epiMin,2009-08-18,2009,230
CB,drsif_epiMin,2010-07-06,2010,187
CB,totpuf_epiMin,2010-09-02,2010,245
CB,drsif_epiMin,2011-08-24,2011,236
CB,totpuf_epiMin,2011-10-19,2011,292
CB,drsif_epiMin,2012-07-24,2012,206
CB,totpuf_epiMin,2012-08-22,2012,235
CB,drsif_epiMin,2013-10-03,2013,276
CB,totpuf_epiMin,2013-10-03,2013,276
CB,drsif_epiMin,2014-08-13,2014,225
CB,totpuf_epiMin,2014-08-13,2014,225
CB,drsif_epiMin,2015-05-20,2015,140
CB,totpuf_epiMin,2015-08-12,2015,224
CB,drsif_epiMin,2016-08-17,2016,230
CB,totpuf_epiMin,2016-05-25,2016,146
CB,drsif_epiMin,2017-06-14,2017,165
CB,totpuf_epiMin,2017-05-18,2017,138
CB,drsif_epiMin,2018-09-05,2018,248
CB,totpuf_epiMin,2018-08-07,2018,219
CR,drsif_epiMin,1982-05-10,1982,130
CR,drsif_epiMin,1983-06-21,1983,172
CR,drsif_epiMin,1984-05-23,1984,144
CR,drsif_epiMin,1985-05-15,1985,135
CR,drsif_epiMin,1986-06-19,1986,170
CR,totpuf_epiMin,1986-06-19,1986,170
CR,drsif_epiMin,1987-05-20,1987,140
CR,totpuf_epiMin,1987-04-21,1987,111
CR,drsif_epiMin,1988-06-23,1988,175
CR,totpuf_epiMin,1988-11-08,1988,313
CR,drsif_epiMin,1989-06-01,1989,152
CR,totpuf_epiMin,1989-08-24,1989,236
CR,drsif_epiMin,1990-05-31,1990,151
CR,totpuf_epiMin,1990-06-28,1990,179
CR,drsif_epiMin,1991-07-02,1991,183
CR,totpuf_epiMin,1991-08-01,1991,213
CR,drsif_epiMin,1992-07-06,1992,188
CR,totpuf_epiMin,1992-07-06,1992,188
CR,drsif_epiMin,1993-06-29,1993,180
CR,totpuf_epiMin,1993-06-29,1993,180
CR,drsif_epiMin,1994-06-02,1994,153
CR,totpuf_epiMin,1994-06-02,1994,153
CR,drsif_epiMin,1995-05-31,1995,151
CR,totpuf_epiMin,1995-08-23,1995,235
CR,drsif_epiMin,1996-10-01,1996,275
CR,totpuf_epiMin,1996-07-09,1996,191
CR,drsif_epiMin,1997-10-20,1997,293
CR,totpuf_epiMin,1997-05-07,1997,127
CR,drsif_epiMin,1998-04-22,1998,112
CR,totpuf_epiMin,1998-08-12,1998,224
CR,drsif_epiMin,1999-11-09,1999,313
CR,totpuf_epiMin,1999-09-22,1999,265
CR,drsif_epiMin,2000-05-03,2000,124
CR,totpuf_epiMin,2000-06-28,2000,180
CR,drsif_epiMin,2001-07-25,2001,206
CR,totpuf_epiMin,2001-06-01,2001,152
CR,drsif_epiMin,2002-06-20,2002,171
CR,totpuf_epiMin,2002-09-11,2002,254
CR,drsif_epiMin,2003-05-28,2003,148
CR,totpuf_epiMin,2003-07-24,2003,205
CR,drsif_epiMin,2004-04-29,2004,120
CR,totpuf_epiMin,2004-07-21,2004,203
CR,drsif_epiMin,2005-04-19,2005,109
CR,totpuf_epiMin,2005-04-19,2005,109
CR,drsif_epiMin,2006-06-15,2006,166
CR,totpuf_epiMin,2006-08-10,2006,222
CR,drsif_epiMin,2007-07-19,2007,200
CR,totpuf_epiMin,2007-05-24,2007,144
CR,drsif_epiMin,2008-05-06,2008,127
CR,totpuf_epiMin,2008-07-30,2008,212
CR,drsif_epiMin,2009-07-23,2009,204
CR,totpuf_epiMin,2009-09-16,2009,259
CR,drsif_epiMin,2010-06-09,2010,160
CR,totpuf_epiMin,2010-05-12,2010,132
CR,drsif_epiMin,2011-06-01,2011,152
CR,totpuf_epiMin,2011-06-15,2011,166
CR,drsif_epiMin,2012-05-04,2012,125
CR,totpuf_epiMin,2012-08-22,2012,235
CR,drsif_epiMin,2013-10-01,2013,274
CR,totpuf_epiMin,2013-07-10,2013,191
CR,drsif_epiMin,2014-05-22,2014,142
CR,totpuf_epiMin,2014-08-13,2014,225
CR,drsif_epiMin,2015-06-16,2015,167
CR,totpuf_epiMin,2015-06-16,2015,167
CR,drsif_epiMin,2016-04-26,2016,117
CR,totpuf_epiMin,2016-11-14,2016,319
CR,drsif_epiMin,2017-05-17,2017,137
CR,totpuf_epiMin,2017-07-12,2017,193
CR,drsif_epiMin,2018-10-03,2018,276
CR,totpuf_epiMin,2018-08-08,2018,220
FI,drsif_epiMin,1996-05-15,1996,136
FI,totpuf_epiMin,1996-09-06,1996,250
FI,drsif_epiMin,1997-04-30,1997,120
FI,totpuf_epiMin,1997-08-05,1997,217
FI,drsif_epiMin,1998-04-07,1998,97
FI,totpuf_epiMin,1998-10-26,1998,299
FI,drsif_epiMin,1999-11-29,1999,333
FI,totpuf_epiMin,1999-04-13,1999,103
FI,drsif_epiMin,2000-04-12,2000,103
FI,totpuf_epiMin,2000-08-14,2000,227
FI,drsif_epiMin,2001-11-27,2001,331
FI,totpuf_epiMin,2001-09-25,2001,268
FI,drsif_epiMin,2002-04-10,2002,100
FI,totpuf_epiMin,2002-10-23,2002,296
FI,drsif_epiMin,2003-04-29,2003,119
FI,totpuf_epiMin,2003-05-28,2003,148
FI,drsif_epiMin,2004-05-12,2004,133
FI,totpuf_epiMin,2004-06-09,2004,161
FI,drsif_epiMin,2005-04-13,2005,103
FI,totpuf_epiMin,2005-05-13,2005,133
FI,drsif_epiMin,2006-05-08,2006,128
FI,totpuf_epiMin,2006-06-02,2006,153
FI,drsif_epiMin,2007-05-01,2007,121
FI,totpuf_epiMin,2007-06-12,2007,163
FI,drsif_epiMin,2008-06-13,2008,165
FI,totpuf_epiMin,2008-10-10,2008,284
FI,drsif_epiMin,2009-04-22,2009,112
FI,totpuf_epiMin,2009-06-15,2009,166
FI,drsif_epiMin,2010-07-08,2010,189
FI,totpuf_epiMin,2010-08-18,2010,230
FI,drsif_epiMin,2011-05-05,2011,125
FI,totpuf_epiMin,2011-05-19,2011,139
FI,drsif_epiMin,2012-05-04,2012,125
FI,totpuf_epiMin,2012-05-15,2012,136
FI,drsif_epiMin,2013-05-08,2013,128
FI,totpuf_epiMin,2013-09-12,2013,255
FI,drsif_epiMin,2014-06-25,2014,176
FI,totpuf_epiMin,2014-08-18,2014,230
FI,drsif_epiMin,2015-11-04,2015,308
FI,totpuf_epiMin,2015-05-29,2015,149
FI,drsif_epiMin,2016-04-11,2016,102
FI,totpuf_epiMin,2016-11-07,2016,312
FI,drsif_epiMin,2017-04-20,2017,110
FI,totpuf_epiMin,2017-07-13,2017,194
FI,drsif_epiMin,2018-04-25,2018,115
FI,totpuf_epiMin,2018-08-20,2018,232
ME,drsif_epiMin,1995-12-06,1995,340
ME,totpuf_epiMin,1995-08-30,1995,242
ME,drsif_epiMin,1996-05-01,1996,122
ME,totpuf_epiMin,1996-09-05,1996,249
ME,drsif_epiMin,1997-05-02,1997,122
ME,totpuf_epiMin,1997-08-06,1997,218
ME,drsif_epiMin,1998-11-23,1998,327
ME,totpuf_epiMin,1998-08-02,1998,214
ME,drsif_epiMin,1999-10-26,1999,299
ME,totpuf_epiMin,1999-08-30,1999,242
ME,drsif_epiMin,2000-04-25,2000,116
ME,totpuf_epiMin,2000-08-16,2000,229
ME,drsif_epiMin,2001-04-23,2001,113
ME,totpuf_epiMin,2001-07-16,2001,197
ME,drsif_epiMin,2002-04-24,2002,114
ME,totpuf_epiMin,2002-08-26,2002,238
ME,drsif_epiMin,2003-05-13,2003,133
ME,totpuf_epiMin,2003-09-02,2003,245
ME,drsif_epiMin,2004-04-28,2004,119
ME,totpuf_epiMin,2004-09-07,2004,251
ME,drsif_epiMin,2005-06-06,2005,157
ME,totpuf_epiMin,2005-08-15,2005,227
ME,drsif_epiMin,2006-06-12,2006,163
ME,totpuf_epiMin,2006-08-21,2006,233
ME,drsif_epiMin,2007-04-30,2007,120
ME,totpuf_epiMin,2007-08-06,2007,218
ME,drsif_epiMin,2008-05-28,2008,149
ME,totpuf_epiMin,2008-04-28,2008,119
ME,drsif_epiMin,2009-08-05,2009,217
ME,totpuf_epiMin,2009-08-19,2009,231
ME,drsif_epiMin,2010-11-09,2010,313
ME,totpuf_epiMin,2010-08-03,2010,215
ME,drsif_epiMin,2011-05-17,2011,137
ME,totpuf_epiMin,2011-08-04,2011,216
ME,drsif_epiMin,2012-04-04,2012,95
ME,totpuf_epiMin,2012-08-06,2012,219
ME,drsif_epiMin,2013-08-05,2013,217
ME,totpuf_epiMin,2013-08-05,2013,217
ME,drsif_epiMin,2014-04-29,2014,119
ME,totpuf_epiMin,2014-09-02,2014,245
ME,drsif_epiMin,2015-04-24,2015,114
ME,totpuf_epiMin,2015-08-18,2015,230
ME,drsif_epiMin,2016-04-12,2016,103
ME,totpuf_epiMin,2016-08-30,2016,243
ME,drsif_epiMin,2017-04-17,2017,107
ME,totpuf_epiMin,2017-10-04,2017,277
ME,drsif_epiMin,2018-04-20,2018,110
ME,totpuf_epiMin,2018-08-06,2018,218
MO,drsif_epiMin,1995-11-07,1995,311
MO,totpuf_epiMin,1995-08-30,1995,242
MO,drsif_epiMin,1996-05-01,1996,122
MO,totpuf_epiMin,1996-09-05,1996,249
MO,drsif_epiMin,1997-04-09,1997,99
MO,totpuf_epiMin,1997-08-07,1997,219
MO,drsif_epiMin,1998-10-27,1998,300
MO,totpuf_epiMin,1998-09-02,1998,245
MO,drsif_epiMin,1999-03-29,1999,88
MO,totpuf_epiMin,1999-08-02,1999,214
MO,drsif_epiMin,2000-04-10,2000,101
MO,totpuf_epiMin,2000-07-17,2000,199
MO,drsif_epiMin,2001-11-26,2001,330
MO,totpuf_epiMin,2001-08-13,2001,225
MO,drsif_epiMin,2002-04-10,2002,100
MO,totpuf_epiMin,2002-08-26,2002,238
MO,drsif_epiMin,2003-10-29,2003,302
MO,totpuf_epiMin,2003-08-18,2003,230
MO,drsif_epiMin,2004-05-11,2004,132
MO,totpuf_epiMin,2004-07-20,2004,202
MO,drsif_epiMin,2005-11-03,2005,307
MO,totpuf_epiMin,2005-08-15,2005,227
MO,drsif_epiMin,2006-04-19,2006,109
MO,totpuf_epiMin,2006-08-08,2006,220
MO,drsif_epiMin,2007-05-02,2007,122
MO,totpuf_epiMin,2007-08-20,2007,232
MO,drsif_epiMin,2008-05-28,2008,149
MO,totpuf_epiMin,2008-09-05,2008,249
MO,drsif_epiMin,2009-04-17,2009,107
MO,totpuf_epiMin,2009-08-20,2009,232
MO,drsif_epiMin,2010-04-12,2010,102
MO,totpuf_epiMin,2010-08-04,2010,216
MO,drsif_epiMin,2011-05-03,2011,123
MO,totpuf_epiMin,2011-08-24,2011,236
MO,drsif_epiMin,2012-04-05,2012,96
MO,totpuf_epiMin,2012-08-07,2012,220
MO,drsif_epiMin,2013-05-08,2013,128
MO,totpuf_epiMin,2013-08-06,2013,218
MO,drsif_epiMin,2014-11-05,2014,309
MO,totpuf_epiMin,2014-08-20,2014,232
MO,drsif_epiMin,2015-05-01,2015,121
MO,totpuf_epiMin,2015-09-04,2015,247
MO,drsif_epiMin,2016-04-13,2016,104
MO,totpuf_epiMin,2016-08-02,2016,215
MO,drsif_epiMin,2017-04-19,2017,109
MO,totpuf_epiMin,2017-08-23,2017,235
MO,drsif_epiMin,2018-04-24,2018,114
MO,totpuf_epiMin,2018-08-21,2018,233
SP,drsif_epiMin,1982-05-12,1982,132
SP,drsif_epiMin,1983-05-25,1983,145
SP,drsif_epiMin,1984-10-17,1984,291
SP,drsif_epiMin,1985-07-22,1985,203
SP,drsif_epiMin,1986-10-07,1986,280
SP,totpuf_epiMin,1986-06-16,1986,167
SP,drsif_epiMin,1987-08-11,1987,223
SP,totpuf_epiMin,1987-08-11,1987,223
SP,drsif_epiMin,1988-09-12,1988,256
SP,totpuf_epiMin,1988-06-21,1988,173
SP,drsif_epiMin,1989-10-16,1989,289
SP,totpuf_epiMin,1989-10-16,1989,289
SP,drsif_epiMin,1990-08-21,1990,233
SP,totpuf_epiMin,1990-07-23,1990,204
SP,drsif_epiMin,1991-07-30,1991,211
SP,totpuf_epiMin,1991-07-30,1991,211
SP,drsif_epiMin,1992-09-24,1992,268
SP,totpuf_epiMin,1992-07-29,1992,211
SP,drsif_epiMin,1993-09-23,1993,266
SP,totpuf_epiMin,1993-08-23,1993,235
SP,drsif_epiMin,1994-10-17,1994,290
SP,totpuf_epiMin,1994-07-27,1994,208
SP,drsif_epiMin,1995-10-18,1995,291
SP,totpuf_epiMin,1995-06-27,1995,178
SP,drsif_epiMin,1996-06-10,1996,162
SP,totpuf_epiMin,1996-09-30,1996,274
SP,drsif_epiMin,1997-08-28,1997,240
SP,totpuf_epiMin,1997-07-29,1997,210
SP,drsif_epiMin,1998-10-06,1998,279
SP,totpuf_epiMin,1998-09-09,1998,252
SP,drsif_epiMin,1999-08-23,1999,235
SP,totpuf_epiMin,1999-07-28,1999,209
SP,drsif_epiMin,2000-07-26,2000,208
SP,totpuf_epiMin,2000-07-26,2000,208
SP,drsif_epiMin,2001-06-26,2001,177
SP,totpuf_epiMin,2001-07-24,2001,205
SP,drsif_epiMin,2002-10-09,2002,282
SP,totpuf_epiMin,2002-10-09,2002,282
SP,drsif_epiMin,2003-08-20,2003,232
SP,totpuf_epiMin,2003-07-21,2003,202
SP,drsif_epiMin,2004-06-22,2004,174
SP,totpuf_epiMin,2004-07-21,2004,203
SP,drsif_epiMin,2005-07-12,2005,193
SP,totpuf_epiMin,2005-07-12,2005,193
SP,drsif_epiMin,2006-06-15,2006,166
SP,totpuf_epiMin,2006-07-12,2006,193
SP,drsif_epiMin,2007-07-16,2007,197
SP,totpuf_epiMin,2007-08-13,2007,225
SP,drsif_epiMin,2008-08-25,2008,238
SP,totpuf_epiMin,2008-07-29,2008,211
SP,drsif_epiMin,2009-09-17,2009,260
SP,totpuf_epiMin,2009-09-17,2009,260
SP,drsif_epiMin,2010-07-06,2010,187
SP,totpuf_epiMin,2010-09-01,2010,244
SP,drsif_epiMin,2011-08-22,2011,234
SP,totpuf_epiMin,2011-06-03,2011,154
SP,drsif_epiMin,2012-07-25,2012,207
SP,totpuf_epiMin,2012-07-25,2012,207
SP,drsif_epiMin,2013-10-02,2013,275
SP,totpuf_epiMin,2013-05-16,2013,136
SP,drsif_epiMin,2014-07-14,2014,195
SP,totpuf_epiMin,2014-08-12,2014,224
SP,drsif_epiMin,2015-08-11,2015,223
SP,totpuf_epiMin,2015-06-17,2015,168
SP,drsif_epiMin,2016-10-12,2016,286
SP,totpuf_epiMin,2016-04-26,2016,117
SP,drsif_epiMin,2017-07-10,2017,191
SP,totpuf_epiMin,2017-08-09,2017,221
SP,drsif_epiMin,2018-09-05,2018,248
SP,totpuf_epiMin,2018-07-11,2018,192
TB,drsif_epiMin,1982-08-19,1982,231
TB,drsif_epiMin,1983-05-24,1983,144
TB,drsif_epiMin,1984-09-06,1984,250
TB,drsif_epiMin,1985-07-11,1985,192
TB,drsif_epiMin,1986-06-16,1986,167
TB,totpuf_epiMin,1986-05-21,1986,141
TB,drsif_epiMin,1987-09-10,1987,253
TB,totpuf_epiMin,1987-07-16,1987,197
TB,drsif_epiMin,1988-09-15,1988,259
TB,totpuf_epiMin,1988-08-16,1988,229
TB,drsif_epiMin,1989-08-21,1989,233
TB,totpuf_epiMin,1989-08-21,1989,233
TB,drsif_epiMin,1990-06-27,1990,178
TB,totpuf_epiMin,1990-06-27,1990,178
TB,drsif_epiMin,1991-05-09,1991,129
TB,totpuf_epiMin,1991-05-09,1991,129
TB,drsif_epiMin,1992-07-07,1992,189
TB,totpuf_epiMin,1992-08-27,1992,240
TB,drsif_epiMin,1993-06-28,1993,179
TB,totpuf_epiMin,1993-08-23,1993,235
TB,drsif_epiMin,1994-09-20,1994,263
TB,totpuf_epiMin,1994-06-28,1994,179
TB,drsif_epiMin,1995-06-01,1995,152
TB,totpuf_epiMin,1995-07-25,1995,206
TB,drsif_epiMin,1996-09-04,1996,248
TB,totpuf_epiMin,1996-08-06,1996,219
TB,drsif_epiMin,1997-08-25,1997,237
TB,totpuf_epiMin,1997-08-25,1997,237
TB,drsif_epiMin,1998-06-17,1998,168
TB,totpuf_epiMin,1998-08-10,1998,222
TB,drsif_epiMin,1999-08-26,1999,238
TB,totpuf_epiMin,1999-06-14,1999,165
TB,drsif_epiMin,2000-07-25,2000,207
TB,totpuf_epiMin,2000-08-23,2000,236
TB,drsif_epiMin,2001-08-21,2001,233
TB,totpuf_epiMin,2001-08-21,2001,233
TB,drsif_epiMin,2002-08-12,2002,224
TB,totpuf_epiMin,2002-06-17,2002,168
TB,drsif_epiMin,2003-06-24,2003,175
TB,totpuf_epiMin,2003-06-24,2003,175
TB,drsif_epiMin,2004-06-21,2004,173
TB,totpuf_epiMin,2004-07-19,2004,201
TB,drsif_epiMin,2005-08-08,2005,220
TB,totpuf_epiMin,2005-07-11,2005,192
TB,drsif_epiMin,2006-06-12,2006,163
TB,totpuf_epiMin,2006-08-08,2006,220
TB,drsif_epiMin,2007-07-17,2007,198
TB,totpuf_epiMin,2007-07-17,2007,198
TB,drsif_epiMin,2008-08-26,2008,239
TB,totpuf_epiMin,2008-06-03,2008,155
TB,drsif_epiMin,2009-08-17,2009,229
TB,totpuf_epiMin,2009-08-17,2009,229
TB,drsif_epiMin,2010-07-07,2010,188
TB,totpuf_epiMin,2010-06-10,2010,161
TB,drsif_epiMin,2011-09-20,2011,263
TB,totpuf_epiMin,2011-07-25,2011,206
TB,drsif_epiMin,2012-05-02,2012,123
TB,totpuf_epiMin,2012-08-21,2012,234
TB,drsif_epiMin,2013-06-13,2013,164
TB,totpuf_epiMin,2013-06-13,2013,164
TB,drsif_epiMin,2014-08-11,2014,223
TB,totpuf_epiMin,2014-08-11,2014,223
TB,drsif_epiMin,2015-05-21,2015,141
TB,totpuf_epiMin,2015-08-11,2015,223
TB,drsif_epiMin,2016-09-14,2016,258
TB,totpuf_epiMin,2016-04-22,2016,113
TB,drsif_epiMin,2017-07-10,2017,191
TB,totpuf_epiMin,2017-05-18,2017,138
TB,drsif_epiMin,2018-05-16,2018,136
TB,totpuf_epiMin,2018-08-06,2018,218
TR,drsif_epiMin,1982-05-13,1982,133
TR,drsif_epiMin,1983-05-24,1983,144
TR,drsif_epiMin,1984-05-07,1984,128
TR,drsif_epiMin,1985-04-30,1985,120
TR,drsif_epiMin,1986-04-22,1986,112
TR,totpuf_epiMin,1986-06-17,1986,168
TR,drsif_epiMin,1987-04-22,1987,112
TR,totpuf_epiMin,1987-09-09,1987,252
TR,drsif_epiMin,1988-04-28,1988,119
TR,totpuf_epiMin,1988-07-19,1988,201
TR,drsif_epiMin,1989-05-31,1989,151
TR,totpuf_epiMin,1989-07-26,1989,207
TR,drsif_epiMin,1990-05-02,1990,122
TR,totpuf_epiMin,1990-07-23,1990,204
TR,drsif_epiMin,1991-05-08,1991,128
TR,totpuf_epiMin,1991-07-31,1991,212
TR,drsif_epiMin,1992-05-11,1992,132
TR,totpuf_epiMin,1992-07-06,1992,188
TR,drsif_epiMin,1993-05-10,1993,130
TR,totpuf_epiMin,1993-05-10,1993,130
TR,drsif_epiMin,1994-05-04,1994,124
TR,totpuf_epiMin,1994-05-04,1994,124
TR,drsif_epiMin,1995-05-04,1995,124
TR,totpuf_epiMin,1995-06-01,1995,152
TR,drsif_epiMin,1996-05-20,1996,141
TR,totpuf_epiMin,1996-06-11,1996,163
TR,drsif_epiMin,1997-05-13,1997,133
TR,totpuf_epiMin,1997-07-30,1997,211
TR,drsif_epiMin,1998-04-21,1998,111
TR,totpuf_epiMin,1998-09-11,1998,254
TR,drsif_epiMin,1999-05-10,1999,130
TR,totpuf_epiMin,1999-07-27,1999,208
TR,drsif_epiMin,2000-04-10,2000,101
TR,totpuf_epiMin,2000-05-31,2000,152
TR,drsif_epiMin,2001-05-02,2001,122
TR,totpuf_epiMin,2001-08-22,2001,234
TR,drsif_epiMin,2002-04-26,2002,116
TR,totpuf_epiMin,2002-08-13,2002,225
TR,drsif_epiMin,2003-05-01,2003,121
TR,totpuf_epiMin,2003-06-24,2003,175
TR,drsif_epiMin,2004-04-28,2004,119
TR,totpuf_epiMin,2004-07-20,2004,202
TR,drsif_epiMin,2005-04-21,2005,111
TR,totpuf_epiMin,2005-08-11,2005,223
TR,drsif_epiMin,2006-04-21,2006,111
TR,totpuf_epiMin,2006-07-10,2006,191
TR,drsif_epiMin,2007-04-26,2007,116
TR,totpuf_epiMin,2007-04-26,2007,116
TR,drsif_epiMin,2008-05-12,2008,133
TR,totpuf_epiMin,2008-09-25,2008,269
TR,drsif_epiMin,2009-04-30,2009,120
TR,totpuf_epiMin,2009-05-28,2009,148
TR,drsif_epiMin,2010-07-07,2010,188
TR,totpuf_epiMin,2010-09-02,2010,245
TR,drsif_epiMin,2011-08-25,2011,237
TR,totpuf_epiMin,2011-05-04,2011,124
TR,drsif_epiMin,2012-07-24,2012,206
TR,totpuf_epiMin,2012-07-24,2012,206
TR,drsif_epiMin,2013-07-09,2013,190
TR,totpuf_epiMin,2013-05-16,2013,136
TR,drsif_epiMin,2014-08-14,2014,226
TR,totpuf_epiMin,2014-08-14,2014,226
TR,drsif_epiMin,2015-04-24,2015,114
TR,totpuf_epiMin,2015-08-13,2015,225
TR,drsif_epiMin,2016-04-27,2016,118
TR,totpuf_epiMin,2016-10-13,2016,287
TR,drsif_epiMin,2017-04-21,2017,111
TR,totpuf_epiMin,2017-07-13,2017,194
TR,drsif_epiMin,2018-05-17,2018,137
TR,totpuf_epiMin,2018-07-12,2018,193
WI,drsif_epiMin,1996-05-30,1996,151
WI,totpuf_epiMin,1996-05-02,1996,123
WI,drsif_epiMin,1997-06-11,1997,162
WI,totpuf_epiMin,1997-06-11,1997,162
WI,drsif_epiMin,1998-04-15,1998,105
WI,totpuf_epiMin,1998-04-23,1998,113
WI,drsif_epiMin,1999-05-11,1999,131
WI,totpuf_epiMin,1999-03-30,1999,89
WI,drsif_epiMin,2000-05-24,2000,145
WI,totpuf_epiMin,2000-04-12,2000,103
WI,drsif_epiMin,2001-05-07,2001,127
WI,totpuf_epiMin,2001-08-28,2001,240
WI,drsif_epiMin,2002-06-06,2002,157
WI,totpuf_epiMin,2002-03-19,2002,78
WI,drsif_epiMin,2003-05-01,2003,121
WI,totpuf_epiMin,2003-05-29,2003,149
WI,drsif_epiMin,2004-06-10,2004,162
WI,totpuf_epiMin,2004-05-13,2004,134
WI,drsif_epiMin,2005-06-08,2005,159
WI,totpuf_epiMin,2005-04-29,2005,119
WI,drsif_epiMin,2006-04-19,2006,109
WI,totpuf_epiMin,2006-06-01,2006,152
WI,drsif_epiMin,2007-05-15,2007,135
WI,totpuf_epiMin,2007-06-13,2007,164
WI,drsif_epiMin,2008-05-13,2008,134
WI,totpuf_epiMin,2008-05-29,2008,150
WI,drsif_epiMin,2009-04-13,2009,103
WI,totpuf_epiMin,2009-05-12,2009,132
WI,drsif_epiMin,2010-05-26,2010,146
WI,totpuf_epiMin,2010-08-05,2010,217
WI,drsif_epiMin,2011-06-01,2011,152
WI,totpuf_epiMin,2011-06-01,2011,152
WI,drsif_epiMin,2012-05-17,2012,138
WI,totpuf_epiMin,2012-05-17,2012,138
WI,drsif_epiMin,2013-06-12,2013,163
WI,totpuf_epiMin,2013-08-19,2013,231
WI,drsif_epiMin,2014-05-02,2014,122
WI,totpuf_epiMin,2014-08-19,2014,231
WI,drsif_epiMin,2015-11-09,2015,313
WI,totpuf_epiMin,2015-08-05,2015,217
WI,drsif_epiMin,2016-05-25,2016,146
WI,totpuf_epiMin,2016-11-01,2016,306
WI,drsif_epiMin,2017-05-18,2017,138
WI,totpuf_epiMin,2017-05-04,2017,124
WI,drsif_epiMin,2018-06-28,2018,179
WI,totpuf_epiMin,2018-04-26,2018,116
AL,doc_epiMax,1985-08-19,1985,231
AL,doc_epiMax,1986-10-09,1986,282
AL,totpuf_epiMax,1986-04-24,1986,114
AL,doc_epiMax,1987-09-10,1987,253
AL,totpuf_epiMax,1987-04-15,1987,105
AL,doc_epiMax,1988-09-13,1988,257
AL,totpuf_epiMax,1988-04-26,1988,117
AL,doc_epiMax,1989-07-25,1989,206
AL,totpuf_epiMax,1989-05-01,1989,121
AL,doc_epiMax,1990-09-18,1990,261
AL,totpuf_epiMax,1990-11-09,1990,313
AL,doc_epiMax,1991-08-27,1991,239
AL,totpuf_epiMax,1991-10-28,1991,301
AL,doc_epiMax,1992-09-21,1992,265
AL,totpuf_epiMax,1992-05-05,1992,126
AL,doc_epiMax,1993-06-30,1993,181
AL,totpuf_epiMax,1993-09-22,1993,265
AL,doc_epiMax,1994-09-21,1994,264
AL,totpuf_epiMax,1994-05-03,1994,123
AL,doc_epiMax,1995-07-26,1995,207
AL,totpuf_epiMax,1995-10-16,1995,289
AL,doc_epiMax,1996-09-03,1996,247
AL,totpuf_epiMax,1996-10-02,1996,276
AL,doc_epiMax,1997-08-27,1997,239
AL,totpuf_epiMax,1997-09-25,1997,268
AL,doc_epiMax,1998-06-17,1998,168
AL,totpuf_epiMax,1998-04-22,1998,112
AL,doc_epiMax,1999-08-26,1999,238
AL,totpuf_epiMax,1999-09-22,1999,265
AL,doc_epiMax,2000-08-23,2000,236
AL,totpuf_epiMax,2000-09-19,2000,263
AL,doc_epiMax,2001-07-23,2001,204
AL,totpuf_epiMax,2001-11-14,2001,318
AL,doc_epiMax,2002-08-14,2002,226
AL,totpuf_epiMax,2002-04-23,2002,113
AL,doc_epiMax,2003-06-23,2003,174
AL,totpuf_epiMax,2003-04-30,2003,120
AL,doc_epiMax,2004-06-21,2004,173
AL,totpuf_epiMax,2004-04-27,2004,118
AL,doc_epiMax,2005-11-08,2005,312
AL,totpuf_epiMax,2005-10-03,2005,276
AL,doc_epiMax,2006-07-11,2006,192
AL,totpuf_epiMax,2006-10-04,2006,277
AL,doc_epiMax,2007-10-08,2007,281
AL,totpuf_epiMax,2007-10-08,2007,281
AL,doc_epiMax,2008-05-08,2008,129
AL,totpuf_epiMax,2008-09-22,2008,266
AL,doc_epiMax,2009-11-09,2009,313
AL,totpuf_epiMax,2009-10-14,2009,287
AL,doc_epiMax,2010-09-29,2010,272
AL,totpuf_epiMax,2010-09-29,2010,272
AL,doc_epiMax,2011-08-22,2011,234
AL,totpuf_epiMax,2011-05-02,2011,122
AL,doc_epiMax,2012-06-26,2012,178
AL,totpuf_epiMax,2012-08-20,2012,233
AL,doc_epiMax,2013-06-10,2013,161
AL,totpuf_epiMax,2013-05-14,2013,134
AL,doc_epiMax,2014-07-14,2014,195
AL,totpuf_epiMax,2014-10-06,2014,279
