row,column,value,inhib_thresh,excit_thresh
0,0,0.0,0.014023777257252713,-0.013468606840388406
1,0,0.0065681842883645175,0.014023777257252713,-0.013468606840388406
2,0,0.024643621586922765,0.014023777257252713,-0.013468606840388406
3,0,0.06322008157185847,0.014023777257252713,-0.013468606840388406
4,0,0.00412009176018924,0.014023777257252713,-0.013468606840388406
5,0,0.025534920439081732,0.014023777257252713,-0.013468606840388406
6,0,0.007986872793865103,0.014023777257252713,-0.013468606840388406
7,0,-0.0009972137079339895,0.014023777257252713,-0.013468606840388406
8,0,0.007682459985949896,0.014023777257252713,-0.013468606840388406
9,0,-0.014973172533791487,0.014023777257252713,-0.013468606840388406
10,0,0.009269971265073753,0.014023777257252713,-0.013468606840388406
11,0,-0.0019740177432272833,0.014023777257252713,-0.013468606840388406
12,0,0.03227466217800869,0.014023777257252713,-0.013468606840388406
13,0,0.025713294598240646,0.014023777257252713,-0.013468606840388406
14,0,0.06285473043424572,0.014023777257252713,-0.013468606840388406
15,0,0.004466635971680396,0.014023777257252713,-0.013468606840388406
16,0,0.016453675993678654,0.014023777257252713,-0.013468606840388406
17,0,0.004571923916178729,0.014023777257252713,-0.013468606840388406
18,0,0.020254305353781497,0.014023777257252713,-0.013468606840388406
19,0,0.019565619393931356,0.014023777257252713,-0.013468606840388406
20,0,0.009299955328357548,0.014023777257252713,-0.013468606840388406
21,0,0.008203342732215822,0.014023777257252713,-0.013468606840388406
22,0,0.019606226863743532,0.014023777257252713,-0.013468606840388406
23,0,0.02676977037640004,0.014023777257252713,-0.013468606840388406
24,0,0.024643621586922324,0.014023777257252713,-0.013468606840388406
25,0,0.06322008157185834,0.014023777257252713,-0.013468606840388406
26,0,-0.0014297875969706657,0.014023777257252713,-0.013468606840388406
27,0,0.01803441245456448,0.014023777257252713,-0.013468606840388406
28,0,0.009278806379176103,0.014023777257252713,-0.013468606840388406
29,0,0.0020570263015777975,0.014023777257252713,-0.013468606840388406
30,0,0.02102727891740844,0.014023777257252713,-0.013468606840388406
31,0,0.004556381110856376,0.014023777257252713,-0.013468606840388406
32,0,0.003993773555503721,0.014023777257252713,-0.013468606840388406
33,0,0.03205205353743963,0.014023777257252713,-0.013468606840388406
34,0,0.026607727247701888,0.014023777257252713,-0.013468606840388406
35,0,0.02265787304416088,0.014023777257252713,-0.013468606840388406
36,0,0.060451540632133344,0.014023777257252713,-0.013468606840388406
37,0,0.0028240978025193945,0.014023777257252713,-0.013468606840388406
38,0,0.007965831884001528,0.014023777257252713,-0.013468606840388406
39,0,0.004637338830351681,0.014023777257252713,-0.013468606840388406
40,0,0.001919516514653898,0.014023777257252713,-0.013468606840388406
41,0,0.006771261510465662,0.014023777257252713,-0.013468606840388406
42,0,0.0063514945373897335,0.014023777257252713,-0.013468606840388406
43,0,0.0020356950990212605,0.014023777257252713,-0.013468606840388406
44,0,0.010668338595524917,0.014023777257252713,-0.013468606840388406
45,0,0.0025005149026288134,0.014023777257252713,-0.013468606840388406
46,0,0.04148691888397389,0.014023777257252713,-0.013468606840388406
47,0,0.03413650955854755,0.014023777257252713,-0.013468606840388406
48,0,0.005087754316583724,0.014023777257252713,-0.013468606840388406
49,0,0.015191077102344902,0.014023777257252713,-0.013468606840388406
50,0,0.01269666236439639,0.014023777257252713,-0.013468606840388406
51,0,-0.008801485727428691,0.014023777257252713,-0.013468606840388406
52,0,0.01757780253620775,0.014023777257252713,-0.013468606840388406
53,0,0.027790236281353957,0.014023777257252713,-0.013468606840388406
54,0,0.022793673929397806,0.014023777257252713,-0.013468606840388406
55,0,0.08116729046364785,0.014023777257252713,-0.013468606840388406
56,0,0.013850896755770219,0.014023777257252713,-0.013468606840388406
57,0,0.04386431593194877,0.014023777257252713,-0.013468606840388406
58,0,0.03977424769333006,0.014023777257252713,-0.013468606840388406
59,0,0.00467808049307059,0.014023777257252713,-0.013468606840388406
60,0,0.020909590370154777,0.014023777257252713,-0.013468606840388406
61,0,0.008659427688043142,0.014023777257252713,-0.013468606840388406
62,0,0.001666623883402378,0.014023777257252713,-0.013468606840388406
63,0,-0.00641012500078984,0.014023777257252713,-0.013468606840388406
64,0,-0.0026886214002149675,0.014023777257252713,-0.013468606840388406
