row,column,value,inhib_thresh,excit_thresh
0,0,0.0,0.9494365410155173,-0.2637437583940012
1,0,-1.0800584676732343,0.9494365410155173,-0.2637437583940012
2,0,-1.9339473598692063,0.9494365410155173,-0.2637437583940012
3,0,-0.3163416750601929,0.9494365410155173,-0.2637437583940012
4,0,-0.017022193178562073,0.9494365410155173,-0.2637437583940012
5,0,3.692253215060345,0.9494365410155173,-0.2637437583940012
6,0,0.0580516673899551,0.9494365410155173,-0.2637437583940012
7,0,0.13484022823182074,0.9494365410155173,-0.2637437583940012
8,0,1.9589128793592459,0.9494365410155173,-0.2637437583940012
9,0,-0.5177977482655092,0.9494365410155173,-0.2637437583940012
10,0,0.09028995724439318,0.9494365410155173,-0.2637437583940012
0,1,-0.1385018254434251,0.9494365410155173,-0.2637437583940012
1,1,0.0,0.9494365410155173,-0.2637437583940012
2,1,1.4161173623701115,0.9494365410155173,-0.2637437583940012
3,1,-1.9780781879550087,0.9494365410155173,-0.2637437583940012
4,1,2.0678475561443594,0.9494365410155173,-0.2637437583940012
5,1,-0.4132207166280737,0.9494365410155173,-0.2637437583940012
6,1,0.10557309138029085,0.9494365410155173,-0.2637437583940012
7,1,0.40101121522137495,0.9494365410155173,-0.2637437583940012
8,1,-0.08689807532570155,0.9494365410155173,-0.2637437583940012
9,1,-0.24055081955748908,0.9494365410155173,-0.2637437583940012
10,1,-0.05659396670206665,0.9494365410155173,-0.2637437583940012
0,2,0.1832060214971023,0.9494365410155173,-0.2637437583940012
1,2,-0.059258051144848445,0.9494365410155173,-0.2637437583940012
2,2,0.0,0.9494365410155173,-0.2637437583940012
3,2,-0.4850793994733815,0.9494365410155173,-0.2637437583940012
4,2,0.10670174723771031,0.9494365410155173,-0.2637437583940012
5,2,-0.2448801774034425,0.9494365410155173,-0.2637437583940012
6,2,0.8540314883052034,0.9494365410155173,-0.2637437583940012
7,2,0.06211764945831483,0.9494365410155173,-0.2637437583940012
8,2,0.11374169228060785,0.9494365410155173,-0.2637437583940012
9,2,0.09748136641831966,0.9494365410155173,-0.2637437583940012
10,2,0.036645812680628206,0.9494365410155173,-0.2637437583940012
0,3,-0.0917351147966991,0.9494365410155173,-0.2637437583940012
1,3,0.10876870356295461,0.9494365410155173,-0.2637437583940012
2,3,0.5192621335284602,0.9494365410155173,-0.2637437583940012
3,3,0.0,0.9494365410155173,-0.2637437583940012
4,3,0.8326004016283619,0.9494365410155173,-0.2637437583940012
5,3,0.07138981541773158,0.9494365410155173,-0.2637437583940012
6,3,-0.37030273940334374,0.9494365410155173,-0.2637437583940012
7,3,-0.04556731277993046,0.9494365410155173,-0.2637437583940012
8,3,-0.340675606164899,0.9494365410155173,-0.2637437583940012
9,3,0.017755817721135297,0.9494365410155173,-0.2637437583940012
10,3,0.022079954609695154,0.9494365410155173,-0.2637437583940012
0,4,-0.0008478630805233284,0.9494365410155173,-0.2637437583940012
1,4,0.2057989923921113,0.9494365410155173,-0.2637437583940012
2,4,-0.32316863446213384,0.9494365410155173,-0.2637437583940012
3,4,0.03922935712744112,0.9494365410155173,-0.2637437583940012
4,4,0.0,0.9494365410155173,-0.2637437583940012
5,4,0.39900734691313244,0.9494365410155173,-0.2637437583940012
6,4,-0.1317468673078923,0.9494365410155173,-0.2637437583940012
7,4,0.37440652960015697,0.9494365410155173,-0.2637437583940012
8,4,-0.32309715795912,0.9494365410155173,-0.2637437583940012
9,4,0.018609953637610817,0.9494365410155173,-0.2637437583940012
10,4,-0.022683871590524728,0.9494365410155173,-0.2637437583940012
0,5,-0.22914329728764693,0.9494365410155173,-0.2637437583940012
1,5,0.27727033481409646,0.9494365410155173,-0.2637437583940012
2,5,0.8581113995558572,0.9494365410155173,-0.2637437583940012
3,5,-0.451168477985097,0.9494365410155173,-0.2637437583940012
4,5,-0.10189281056500166,0.9494365410155173,-0.2637437583940012
5,5,0.0,0.9494365410155173,-0.2637437583940012
6,5,-0.183638262183308,0.9494365410155173,-0.2637437583940012
7,5,0.25299596771434757,0.9494365410155173,-0.2637437583940012
8,5,0.1921622016485326,0.9494365410155173,-0.2637437583940012
9,5,0.11771010409241853,0.9494365410155173,-0.2637437583940012
10,5,0.07065686649266235,0.9494365410155173,-0.2637437583940012
0,6,-0.051744128175448954,0.9494365410155173,-0.2637437583940012
1,6,0.08797518257346859,0.9494365410155173,-0.2637437583940012
2,6,-0.32583070093987193,0.9494365410155173,-0.2637437583940012
3,6,-0.0659885050641655,0.9494365410155173,-0.2637437583940012
4,6,0.25020002281630327,0.9494365410155173,-0.2637437583940012
5,6,0.6692043936322158,0.9494365410155173,-0.2637437583940012
6,6,0.0,0.9494365410155173,-0.2637437583940012
7,6,0.07795588187909788,0.9494365410155173,-0.2637437583940012
8,6,0.07153395261007287,0.9494365410155173,-0.2637437583940012
9,6,-0.07553910663136862,0.9494365410155173,-0.2637437583940012
10,6,-0.06464726357648998,0.9494365410155173,-0.2637437583940012
0,7,0.0930044926337546,0.9494365410155173,-0.2637437583940012
1,7,0.03983887354959728,0.9494365410155173,-0.2637437583940012
2,7,-1.0614507210730475,0.9494365410155173,-0.2637437583940012
3,7,1.4556711903299528,0.9494365410155173,-0.2637437583940012
4,7,-0.43630801359805477,0.9494365410155173,-0.2637437583940012
5,7,1.3039759093604868,0.9494365410155173,-0.2637437583940012
6,7,-0.26942710856824037,0.9494365410155173,-0.2637437583940012
7,7,0.0,0.9494365410155173,-0.2637437583940012
8,7,0.13923796583146159,0.9494365410155173,-0.2637437583940012
9,7,-0.0026544369841708937,0.9494365410155173,-0.2637437583940012
10,7,-0.08818511038298749,0.9494365410155173,-0.2637437583940012
0,8,0.09082491986653096,0.9494365410155173,-0.2637437583940012
1,8,0.0003880640678857322,0.9494365410155173,-0.2637437583940012
2,8,0.12222572576418617,0.9494365410155173,-0.2637437583940012
3,8,-0.07446135368843708,0.9494365410155173,-0.2637437583940012
4,8,0.4277380370704453,0.9494365410155173,-0.2637437583940012
5,8,0.2026929584583399,0.9494365410155173,-0.2637437583940012
6,8,0.12481300333937485,0.9494365410155173,-0.2637437583940012
7,8,0.10146203617951177,0.9494365410155173,-0.2637437583940012
8,8,0.0,0.9494365410155173,-0.2637437583940012
9,8,0.1415723596835008,0.9494365410155173,-0.2637437583940012
10,8,-0.05088243209484492,0.9494365410155173,-0.2637437583940012
0,9,-0.1347655332616431,0.9494365410155173,-0.2637437583940012
1,9,0.10474737650863747,0.9494365410155173,-0.2637437583940012
2,9,-0.052227503704293694,0.9494365410155173,-0.2637437583940012
3,9,0.16933271722468213,0.9494365410155173,-0.2637437583940012
4,9,0.37681029227414276,0.9494365410155173,-0.2637437583940012
5,9,0.5368804808621819,0.9494365410155173,-0.2637437583940012
6,9,-0.9093207337576368,0.9494365410155173,-0.2637437583940012
7,9,1.406292554158643,0.9494365410155173,-0.2637437583940012
8,9,0.20463166210837433,0.9494365410155173,-0.2637437583940012
9,9,0.0,0.9494365410155173,-0.2637437583940012
10,9,-0.15499659404496052,0.9494365410155173,-0.2637437583940012
0,10,-0.24548060072988764,0.9494365410155173,-0.2637437583940012
1,10,2.34998656545525,0.9494365410155173,-0.2637437583940012
2,10,1.174897041270159,0.9494365410155173,-0.2637437583940012
3,10,-1.8201592039159815,0.9494365410155173,-0.2637437583940012
4,10,-0.08765598318262094,0.9494365410155173,-0.2637437583940012
5,10,-0.31178148912874615,0.9494365410155173,-0.2637437583940012
6,10,-0.8464110947876713,0.9494365410155173,-0.2637437583940012
7,10,1.456437284892978,0.9494365410155173,-0.2637437583940012
8,10,-0.7585270264325257,0.9494365410155173,-0.2637437583940012
9,10,-0.009786191838226849,0.9494365410155173,-0.2637437583940012
10,10,0.0,0.9494365410155173,-0.2637437583940012
