row,column,value,inhib_thresh,excit_thresh
0,0,0.0,0.34866983853413935,-0.4848884475261992
1,0,-0.05215904103649416,0.34866983853413935,-0.4848884475261992
2,0,0.05713475746965993,0.34866983853413935,-0.4848884475261992
3,0,0.12659724601578437,0.34866983853413935,-0.4848884475261992
4,0,0.019431306519391997,0.34866983853413935,-0.4848884475261992
5,0,-0.22175321629374814,0.34866983853413935,-0.4848884475261992
6,0,-0.014575636705727299,0.34866983853413935,-0.4848884475261992
7,0,0.6575817391556489,0.34866983853413935,-0.4848884475261992
8,0,0.5147668676068415,0.34866983853413935,-0.4848884475261992
9,0,-0.12668593611056855,0.34866983853413935,-0.4848884475261992
10,0,-0.10031658457847271,0.34866983853413935,-0.4848884475261992
11,0,0.020487852564444173,0.34866983853413935,-0.4848884475261992
0,1,0.118772010266802,0.34866983853413935,-0.4848884475261992
1,1,0.0,0.34866983853413935,-0.4848884475261992
2,1,-0.10439512777150373,0.34866983853413935,-0.4848884475261992
3,1,0.40067828463141414,0.34866983853413935,-0.4848884475261992
4,1,0.4450464830849026,0.34866983853413935,-0.4848884475261992
5,1,0.03838348234491107,0.34866983853413935,-0.4848884475261992
6,1,-0.5101941838639683,0.34866983853413935,-0.4848884475261992
7,1,-0.26975291002188273,0.34866983853413935,-0.4848884475261992
8,1,0.38511447429372814,0.34866983853413935,-0.4848884475261992
9,1,0.26948978738175045,0.34866983853413935,-0.4848884475261992
10,1,0.22926456623550792,0.34866983853413935,-0.4848884475261992
11,1,0.02919770992226467,0.34866983853413935,-0.4848884475261992
0,2,0.12460289243246878,0.34866983853413935,-0.4848884475261992
1,2,-0.10701011121773246,0.34866983853413935,-0.4848884475261992
2,2,0.0,0.34866983853413935,-0.4848884475261992
3,2,0.33514288219733773,0.34866983853413935,-0.4848884475261992
4,2,-0.2829299916474775,0.34866983853413935,-0.4848884475261992
5,2,1.1549688401443365,0.34866983853413935,-0.4848884475261992
6,2,-0.24268180502787856,0.34866983853413935,-0.4848884475261992
7,2,0.16685072153085012,0.34866983853413935,-0.4848884475261992
8,2,0.0800557621801194,0.34866983853413935,-0.4848884475261992
9,2,0.05293566140790791,0.34866983853413935,-0.4848884475261992
10,2,0.08764111634343799,0.34866983853413935,-0.4848884475261992
11,2,0.018341497938645562,0.34866983853413935,-0.4848884475261992
0,3,0.12976375770348167,0.34866983853413935,-0.4848884475261992
1,3,0.004566091582514113,0.34866983853413935,-0.4848884475261992
2,3,-0.04392781790196941,0.34866983853413935,-0.4848884475261992
3,3,0.0,0.34866983853413935,-0.4848884475261992
4,3,-0.20367211717528055,0.34866983853413935,-0.4848884475261992
5,3,0.11797036090417219,0.34866983853413935,-0.4848884475261992
6,3,0.5927439825299786,0.34866983853413935,-0.4848884475261992
7,3,0.0767803529651391,0.34866983853413935,-0.4848884475261992
8,3,-0.15895569929972336,0.34866983853413935,-0.4848884475261992
9,3,0.008445341198134643,0.34866983853413935,-0.4848884475261992
10,3,-0.024824722484140638,0.34866983853413935,-0.4848884475261992
11,3,0.06618668913321206,0.34866983853413935,-0.4848884475261992
0,4,0.014956563532277305,0.34866983853413935,-0.4848884475261992
1,4,-0.030347691154054782,0.34866983853413935,-0.4848884475261992
2,4,0.15940808320107736,0.34866983853413935,-0.4848884475261992
3,4,0.9821153831935463,0.34866983853413935,-0.4848884475261992
4,4,0.0,0.34866983853413935,-0.4848884475261992
5,4,-0.09381511002266463,0.34866983853413935,-0.4848884475261992
6,4,-1.10201919892318,0.34866983853413935,-0.4848884475261992
7,4,0.1718503172890289,0.34866983853413935,-0.4848884475261992
8,4,0.03237321767670891,0.34866983853413935,-0.4848884475261992
9,4,0.09499569008832243,0.34866983853413935,-0.4848884475261992
10,4,0.18895928805759293,0.34866983853413935,-0.4848884475261992
11,4,-0.02498389905129445,0.34866983853413935,-0.4848884475261992
0,5,0.062447400344885294,0.34866983853413935,-0.4848884475261992
1,5,0.06280701666945149,0.34866983853413935,-0.4848884475261992
2,5,0.020557602368168917,0.34866983853413935,-0.4848884475261992
3,5,-0.13253379596504505,0.34866983853413935,-0.4848884475261992
4,5,0.509692439231339,0.34866983853413935,-0.4848884475261992
5,5,0.0,0.34866983853413935,-0.4848884475261992
6,5,-0.12144241051077724,0.34866983853413935,-0.4848884475261992
7,5,0.11258553882558564,0.34866983853413935,-0.4848884475261992
8,5,0.19550605743556243,0.34866983853413935,-0.4848884475261992
9,5,0.02404360110086834,0.34866983853413935,-0.4848884475261992
10,5,0.11459013860265427,0.34866983853413935,-0.4848884475261992
11,5,0.031920455536185416,0.34866983853413935,-0.4848884475261992
0,6,0.34403590375320503,0.34866983853413935,-0.4848884475261992
1,6,0.04457730467147015,0.34866983853413935,-0.4848884475261992
2,6,0.02833839765146951,0.34866983853413935,-0.4848884475261992
3,6,-0.17624916466217933,0.34866983853413935,-0.4848884475261992
4,6,0.270750065652505,0.34866983853413935,-0.4848884475261992
5,6,-0.04825989191109738,0.34866983853413935,-0.4848884475261992
6,6,0.0,0.34866983853413935,-0.4848884475261992
7,6,0.004384313239745946,0.34866983853413935,-0.4848884475261992
8,6,0.13856633705401378,0.34866983853413935,-0.4848884475261992
9,6,0.05964293018512111,0.34866983853413935,-0.4848884475261992
10,6,0.1402388172050261,0.34866983853413935,-0.4848884475261992
11,6,-0.012198791095373538,0.34866983853413935,-0.4848884475261992
0,7,0.04360763645478691,0.34866983853413935,-0.4848884475261992
1,7,-0.03420469044106695,0.34866983853413935,-0.4848884475261992
2,7,0.032776541535836326,0.34866983853413935,-0.4848884475261992
