row,column,value,inhib_thresh,excit_thresh
0,0,0.0,0.32183794596607973,-0.06848737388158721
1,0,-0.04190317582741845,0.32183794596607973,-0.06848737388158721
2,0,-0.05141833517076544,0.32183794596607973,-0.06848737388158721
3,0,0.35808555625481464,0.32183794596607973,-0.06848737388158721
4,0,0.29958234035255693,0.32183794596607973,-0.06848737388158721
5,0,-0.08288676148293406,0.32183794596607973,-0.06848737388158721
6,0,0.09788624963023776,0.32183794596607973,-0.06848737388158721
7,0,0.12017482459984107,0.32183794596607973,-0.06848737388158721
8,0,0.28689276683905646,0.32183794596607973,-0.06848737388158721
9,0,0.2316680672733655,0.32183794596607973,-0.06848737388158721
10,0,-0.04120713080604868,0.32183794596607973,-0.06848737388158721
11,0,-0.03280447114122143,0.32183794596607973,-0.06848737388158721
0,1,-0.13230048789899448,0.32183794596607973,-0.06848737388158721
1,1,0.0,0.32183794596607973,-0.06848737388158721
2,1,0.14255667310241418,0.32183794596607973,-0.06848737388158721
3,1,0.2079970844821762,0.32183794596607973,-0.06848737388158721
4,1,0.4398042545191336,0.32183794596607973,-0.06848737388158721
5,1,0.14438230313485415,0.32183794596607973,-0.06848737388158721
6,1,0.4137982240227641,0.32183794596607973,-0.06848737388158721
7,1,0.16444217072577622,0.32183794596607973,-0.06848737388158721
8,1,-0.22806234726316718,0.32183794596607973,-0.06848737388158721
9,1,-0.06265049264033426,0.32183794596607973,-0.06848737388158721
10,1,0.020239817097058854,0.32183794596607973,-0.06848737388158721
11,1,0.06158839481203363,0.32183794596607973,-0.06848737388158721
0,2,0.1377876693732644,0.32183794596607973,-0.06848737388158721
1,2,0.21491569274178712,0.32183794596607973,-0.06848737388158721
2,2,0.0,0.32183794596607973,-0.06848737388158721
3,2,0.07846520648188307,0.32183794596607973,-0.06848737388158721
4,2,1.7057411136202227,0.32183794596607973,-0.06848737388158721
5,2,-0.8218484865790473,0.32183794596607973,-0.06848737388158721
6,2,-0.6079473919304813,0.32183794596607973,-0.06848737388158721
7,2,0.3488202097983102,0.32183794596607973,-0.06848737388158721
8,2,0.005013822973685231,0.32183794596607973,-0.06848737388158721
9,2,0.09116831327218164,0.32183794596607973,-0.06848737388158721
10,2,0.0669493167513561,0.32183794596607973,-0.06848737388158721
11,2,0.03128984691100289,0.32183794596607973,-0.06848737388158721
0,3,0.09157124277715997,0.32183794596607973,-0.06848737388158721
1,3,0.009919549914323936,0.32183794596607973,-0.06848737388158721
2,3,-0.050324762648386714,0.32183794596607973,-0.06848737388158721
3,3,0.0,0.32183794596607973,-0.06848737388158721
4,3,-0.4498830305879428,0.32183794596607973,-0.06848737388158721
5,3,0.4046127518914129,0.32183794596607973,-0.06848737388158721
6,3,0.6867477574248086,0.32183794596607973,-0.06848737388158721
7,3,0.11259298908170001,0.32183794596607973,-0.06848737388158721
8,3,-0.061736954939001144,0.32183794596607973,-0.06848737388158721
9,3,-0.03697799418785934,0.32183794596607973,-0.06848737388158721
10,3,-0.004082468036429705,0.32183794596607973,-0.06848737388158721
