row,column,value,inhib_thresh,excit_thresh
0,0,0.0,0.37392127420380333,-0.2507425634644268
1,0,0.013475909752615388,0.37392127420380333,-0.2507425634644268
2,0,0.041209692827435945,0.37392127420380333,-0.2507425634644268
3,0,0.32233492612874404,0.37392127420380333,-0.2507425634644268
4,0,-0.25483764006875026,0.37392127420380333,-0.2507425634644268
5,0,0.6551242684206975,0.37392127420380333,-0.2507425634644268
6,0,0.22762753872386,0.37392127420380333,-0.2507425634644268
7,0,0.15476489882484382,0.37392127420380333,-0.2507425634644268
8,0,0.23378549679802058,0.37392127420380333,-0.2507425634644268
9,0,0.017390065492625756,0.37392127420380333,-0.2507425634644268
10,0,0.0647577570217707,0.37392127420380333,-0.2507425634644268
11,0,-0.031046459070089898,0.37392127420380333,-0.2507425634644268
0,1,-0.027702230429565728,0.37392127420380333,-0.2507425634644268
1,1,0.0,0.37392127420380333,-0.2507425634644268
2,1,-0.011682009799014223,0.37392127420380333,-0.2507425634644268
3,1,0.8219680399280446,0.37392127420380333,-0.2507425634644268
4,1,0.4581536878854963,0.37392127420380333,-0.2507425634644268
5,1,0.0559397299847076,0.37392127420380333,-0.2507425634644268
6,1,0.1299506106658631,0.37392127420380333,-0.2507425634644268
7,1,0.2893522962490818,0.37392127420380333,-0.2507425634644268
8,1,-0.47505948309027624,0.37392127420380333,-0.2507425634644268
9,1,0.2040835557157485,0.37392127420380333,-0.2507425634644268
10,1,-0.018335439203151727,0.37392127420380333,-0.2507425634644268
11,1,-0.07733119822317802,0.37392127420380333,-0.2507425634644268
0,2,0.17507264431786373,0.37392127420380333,-0.2507425634644268
1,2,0.1143037214790336,0.37392127420380333,-0.2507425634644268
2,2,0.0,0.37392127420380333,-0.2507425634644268
3,2,0.04560881370691485,0.37392127420380333,-0.2507425634644268
4,2,0.9259002980284654,0.37392127420380333,-0.2507425634644268
5,2,0.09428831139105759,0.37392127420380333,-0.2507425634644268
6,2,0.10676024769525994,0.37392127420380333,-0.2507425634644268
7,2,-0.28055155509406937,0.37392127420380333,-0.2507425634644268
8,2,0.17243751692410836,0.37392127420380333,-0.2507425634644268
9,2,0.002136689274290407,0.37392127420380333,-0.2507425634644268
10,2,-0.09533310371024675,0.37392127420380333,-0.2507425634644268
11,2,0.15603957719467348,0.37392127420380333,-0.2507425634644268
0,3,0.056558575869125646,0.37392127420380333,-0.2507425634644268
1,3,-0.0340173898228939,0.37392127420380333,-0.2507425634644268
2,3,0.017955511410340522,0.37392127420380333,-0.2507425634644268
3,3,0.0,0.37392127420380333,-0.2507425634644268
4,3,-0.2785539114882038,0.37392127420380333,-0.2507425634644268
5,3,0.6578334551606076,0.37392127420380333,-0.2507425634644268
6,3,0.3574906587965801,0.37392127420380333,-0.2507425634644268
7,3,0.0029720845053095996,0.37392127420380333,-0.2507425634644268
8,3,0.27578550013867603,0.37392127420380333,-0.2507425634644268
9,3,0.1241606942462101,0.37392127420380333,-0.2507425634644268
10,3,0.019804705142746862,0.37392127420380333,-0.2507425634644268
11,3,-0.02066997234795641,0.37392127420380333,-0.2507425634644268
0,4,-0.08058582693794288,0.37392127420380333,-0.2507425634644268
1,4,0.050179412364404534,0.37392127420380333,-0.2507425634644268
2,4,0.06994054802900035,0.37392127420380333,-0.2507425634644268
3,4,0.6449104244309809,0.37392127420380333,-0.2507425634644268
4,4,0.0,0.37392127420380333,-0.2507425634644268
5,4,-0.032857248023239305,0.37392127420380333,-0.2507425634644268
